insert() runtime [ms],get() runtime [ms],memory usage [kB],
3.295,0.018,0.912,
3.438,0.022,0.912,
3.089,0.009,0.912,
3.035,0.011,0.912,
3.026,0.008,0.912,
3.160,0.012,0.912,
3.235,0.010,0.912,
3.201,0.011,0.912,
3.219,0.010,0.912,
3.210,0.009,0.912,
3.265,0.010,0.912,
3.152,0.015,0.912,
3.082,0.009,0.912,
3.035,0.011,0.912,
3.034,0.009,0.912,
2.998,0.010,0.912,
3.054,0.010,0.912,
3.761,0.019,0.912,
3.495,0.013,0.912,
3.433,0.011,0.912,
3.224,0.011,0.912,
3.099,0.009,0.912,
3.248,0.010,0.912,
3.032,0.011,0.912,
3.076,0.009,0.912,
3.000,0.011,0.912,
3.056,0.026,0.912,
3.192,0.015,0.912,
3.381,0.013,0.912,
3.663,0.016,0.912,
3.255,0.012,0.912,
3.314,0.012,0.912,
3.212,0.009,0.912,
3.330,0.015,0.912,
3.255,0.035,0.912,
3.051,0.007,0.912,
3.088,0.010,0.912,
3.056,0.010,0.912,
3.158,0.011,0.912,
3.198,0.016,0.912,
3.592,0.013,0.912,
3.273,0.013,0.912,
3.317,0.011,0.912,
3.056,0.009,0.912,
3.259,0.011,0.912,
3.273,0.015,0.912,
3.071,0.008,0.912,
3.048,0.009,0.912,
3.017,0.009,0.912,
3.115,0.013,0.912,
3.355,0.016,0.912,
3.532,0.012,0.912,
3.279,0.012,0.912,
3.322,0.013,0.912,
3.258,0.011,0.912,
3.350,0.011,0.912,
3.312,0.015,0.912,
3.120,0.009,0.912,
3.048,0.007,0.912,
3.025,0.008,0.912,
3.181,0.022,0.912,
3.401,0.015,0.912,
3.445,0.015,0.912,
3.279,0.018,0.912,
3.300,0.009,0.912,
3.257,0.011,0.912,
3.102,0.011,0.912,
3.066,0.018,0.912,
3.185,0.008,0.912,
3.065,0.008,0.912,
3.134,0.010,0.912,
3.236,0.012,0.912,
3.394,0.011,0.912,
3.264,0.016,0.912,
3.259,0.012,0.912,
3.239,0.009,0.912,
3.261,0.009,0.912,
3.093,0.010,0.912,
3.070,0.009,0.912,
3.279,0.011,0.912,
3.069,0.010,0.912,
3.108,0.013,0.912,
3.406,0.009,0.912,
3.425,0.013,0.912,
3.235,0.013,0.912,
3.261,0.009,0.912,
3.179,0.008,0.912,
3.234,0.011,0.912,
3.061,0.010,0.912,
3.088,0.010,0.912,
3.250,0.011,0.912,
3.050,0.011,0.912,
3.162,0.011,0.912,
3.275,0.012,0.912,
3.405,0.012,0.912,
3.190,0.009,0.912,
3.441,0.012,0.912,
3.225,0.012,0.912,
3.150,0.010,0.912,
3.060,0.010,0.912,
3.031,0.009,0.912,
3.236,0.012,0.912,
3.087,0.012,0.912,
3.274,0.010,0.912,
3.273,0.017,0.912,
3.192,0.012,0.912,
3.299,0.012,0.912,
3.399,0.014,0.912,
3.090,0.011,0.912,
3.290,0.012,0.912,
3.107,0.013,0.912,
3.060,0.010,0.912,
3.048,0.009,0.912,
3.019,0.008,0.912,
3.182,0.015,0.912,
3.737,0.017,0.912,
3.601,0.010,0.912,
3.326,0.009,0.912,
3.341,0.009,0.912,
3.063,0.017,0.912,
3.431,0.020,0.912,
3.552,0.010,0.912,
3.156,0.010,0.912,
3.029,0.008,0.912,
3.064,0.009,0.912,
3.097,0.011,0.912,
3.404,0.017,0.912,
3.359,0.010,0.912,
3.329,0.011,0.912,
3.312,0.014,0.912,
3.098,0.012,0.912,
3.229,0.013,0.912,
3.234,0.015,0.912,
3.074,0.012,0.912,
3.064,0.011,0.912,
3.066,0.010,0.912,
3.199,0.011,0.912,
3.346,0.042,0.912,
3.323,0.015,0.912,
3.304,0.015,0.912,
3.364,0.009,0.912,
3.053,0.008,0.912,
3.350,0.014,0.912,
3.360,0.014,0.912,
3.121,0.016,0.912,
3.093,0.009,0.912,
3.005,0.010,0.912,
3.089,0.010,0.912,
3.425,0.016,0.912,
3.459,0.012,0.912,
3.759,0.012,0.912,
3.345,0.012,0.912,
3.208,0.012,0.912,
3.242,0.010,0.912,
3.292,0.014,0.912,
3.087,0.007,0.912,
3.059,0.009,0.912,
3.062,0.010,0.912,
3.196,0.014,0.912,
3.437,0.014,0.912,
3.255,0.015,0.912,
3.265,0.013,0.912,
3.434,0.015,0.912,
3.208,0.008,0.912,
3.251,0.009,0.912,
3.031,0.012,0.912,
3.337,0.009,0.912,
3.065,0.010,0.912,
3.095,0.013,0.912,
3.180,0.007,0.912,
3.416,0.015,0.912,
3.263,0.016,0.912,
3.340,0.009,0.912,
3.391,0.010,0.912,
3.020,0.015,0.912,
3.306,0.016,0.912,
3.149,0.009,0.912,
3.110,0.008,0.912,
3.343,0.007,0.912,
3.013,0.009,0.912,
3.180,0.010,0.912,
3.392,0.019,0.912,
3.478,0.012,0.912,
3.417,0.012,0.912,
3.393,0.013,0.912,
3.158,0.010,0.912,
