insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.748,0.005,0.912,
0.749,0.004,0.912,
0.744,0.005,0.912,
0.781,0.004,0.912,
0.740,0.005,0.912,
0.733,0.004,0.912,
0.733,0.004,0.912,
0.742,0.003,0.912,
0.765,0.002,0.912,
0.740,0.004,0.912,
0.786,0.004,0.912,
0.765,0.002,0.912,
0.765,0.005,0.912,
0.761,0.005,0.912,
0.904,0.032,0.912,
1.898,0.038,0.912,
0.754,0.005,0.912,
0.736,0.002,0.912,
0.738,0.005,0.912,
0.739,0.004,0.912,
0.769,0.005,0.912,
7.552,0.007,0.912,
0.784,0.009,0.912,
2.821,0.034,0.912,
1.036,0.024,0.912,
1.597,0.011,0.912,
0.769,0.031,0.912,
0.754,0.003,0.912,
0.781,0.006,0.912,
0.746,0.005,0.912,
0.746,0.000,0.912,
0.792,0.007,0.912,
0.759,0.002,0.912,
0.836,0.007,0.912,
0.788,0.005,0.912,
0.829,0.004,0.912,
0.766,0.007,0.912,
0.734,0.004,0.912,
0.749,0.004,0.912,
0.830,0.006,0.912,
0.818,0.006,0.912,
0.796,0.008,0.912,
0.824,0.006,0.912,
0.746,0.005,0.912,
0.762,0.006,0.912,
0.760,0.005,0.912,
0.755,0.005,0.912,
0.750,0.006,0.912,
0.783,0.010,0.912,
0.778,0.007,0.912,
0.780,0.004,0.912,
0.756,0.017,0.912,
0.748,0.006,0.912,
0.769,0.006,0.912,
0.760,0.006,0.912,
0.747,0.005,0.912,
0.751,0.003,0.912,
0.750,0.011,0.912,
0.863,0.031,0.912,
1.235,0.009,0.912,
0.762,0.007,0.912,
0.798,0.002,0.912,
0.754,0.004,0.912,
0.754,0.004,0.912,
0.744,0.002,0.912,
0.748,0.005,0.912,
0.752,0.004,0.912,
0.771,0.006,0.912,
0.787,0.009,0.912,
0.760,0.007,0.912,
0.798,0.015,0.912,
0.812,0.009,0.912,
0.785,0.007,0.912,
0.765,0.007,0.912,
2.600,0.017,0.912,
0.834,0.009,0.912,
0.885,0.030,0.912,
1.046,0.078,0.912,
0.778,0.008,0.912,
0.755,0.006,0.912,
0.790,0.004,0.912,
0.759,0.004,0.912,
0.762,0.006,0.912,
0.760,0.006,0.912,
0.739,0.004,0.912,
0.731,0.006,0.912,
0.766,0.006,0.912,
0.796,0.012,0.912,
0.841,0.016,0.912,
0.905,0.018,0.912,
0.808,0.008,0.912,
0.803,0.009,0.912,
0.752,0.007,0.912,
0.785,0.007,0.912,
0.761,0.005,0.912,
0.745,0.006,0.912,
0.754,0.003,0.912,
0.744,0.005,0.912,
0.759,0.006,0.912,
0.731,0.005,0.912,
0.743,0.007,0.912,
0.744,0.004,0.912,
0.752,0.005,0.912,
0.746,0.004,0.912,
0.750,0.004,0.912,
0.739,0.002,0.912,
0.745,0.005,0.912,
0.772,0.005,0.912,
0.738,0.004,0.912,
0.778,0.002,0.912,
0.827,0.005,0.912,
0.749,0.006,0.912,
0.858,0.012,0.912,
1.631,0.010,0.912,
0.773,0.004,0.912,
0.795,0.005,0.912,
0.760,0.002,0.912,
0.770,0.006,0.912,
0.758,0.008,0.912,
0.764,0.007,0.912,
0.763,0.011,0.912,
0.768,0.003,0.912,
0.757,0.004,0.912,
0.773,0.006,0.912,
0.774,0.007,0.912,
0.767,0.005,0.912,
0.866,0.004,0.912,
0.795,0.008,0.912,
0.763,0.007,0.912,
1.024,0.021,0.912,
1.095,0.018,0.912,
0.764,0.006,0.912,
0.857,0.013,0.912,
0.795,0.011,0.912,
0.773,0.004,0.912,
0.758,0.006,0.912,
0.846,0.011,0.912,
0.799,0.010,0.912,
0.793,0.008,0.912,
0.777,0.005,0.912,
0.738,0.003,0.912,
0.736,0.002,0.912,
0.739,0.006,0.912,
0.752,0.005,0.912,
0.742,0.003,0.912,
0.791,0.007,0.912,
1.026,0.004,0.912,
0.757,0.003,0.912,
0.751,0.007,0.912,
0.741,0.003,0.912,
0.754,0.005,0.912,
0.761,0.003,0.912,
0.742,0.004,0.912,
0.753,0.005,0.912,
0.782,0.003,0.912,
0.817,0.007,0.912,
2.280,0.007,0.912,
0.763,0.006,0.912,
0.942,0.006,0.912,
0.919,0.006,0.912,
0.754,0.005,0.912,
0.744,0.004,0.912,
1.099,0.013,0.912,
0.979,0.020,0.912,
1.066,0.007,0.912,
0.874,0.007,0.912,
0.757,0.005,0.912,
0.754,0.006,0.912,
0.802,0.006,0.912,
0.761,0.013,0.912,
0.767,0.007,0.912,
0.768,0.008,0.912,
0.772,0.007,0.912,
0.810,0.004,0.912,
0.749,0.007,0.912,
0.765,0.006,0.912,
0.786,0.011,0.912,
0.873,0.006,0.912,
0.891,0.018,0.912,
0.820,0.005,0.912,
0.768,0.008,0.912,
0.822,0.017,0.912,
0.797,0.013,0.912,
0.780,0.006,0.912,
0.748,0.002,0.912,
0.768,0.005,0.912,
0.752,0.002,0.912,
0.751,0.003,0.912,
0.734,0.003,0.912,
0.733,0.005,0.912,
0.750,0.007,0.912,
0.750,0.005,0.912,
0.752,0.003,0.912,
0.761,0.003,0.912,
0.743,0.004,0.912,
0.856,0.006,0.912,
0.749,0.005,0.912,
0.733,0.007,0.912,
0.740,0.006,0.912,
0.796,0.003,0.912,
0.757,0.008,0.912,
0.822,0.010,0.912,
2.867,0.006,0.912,
0.767,0.005,0.912,
0.756,0.007,0.912,
0.790,0.004,0.912,
0.786,0.004,0.912,
0.756,0.004,0.912,
0.782,0.011,0.912,
0.799,0.008,0.912,
0.761,0.005,0.912,
0.739,0.008,0.912,
0.767,0.010,0.912,
1.517,0.044,0.912,
0.800,0.004,0.912,
0.760,0.008,0.912,
0.760,0.005,0.912,
0.749,0.005,0.912,
0.784,0.008,0.912,
0.765,0.006,0.912,
0.768,0.007,0.912,
0.771,0.010,0.912,
0.824,0.005,0.912,
0.750,0.006,0.912,
0.771,0.005,0.912,
0.742,0.004,0.912,
0.747,0.007,0.912,
0.763,0.035,0.912,
0.774,0.009,0.912,
0.860,0.014,0.912,
0.831,0.010,0.912,
1.047,0.027,0.912,
1.017,0.006,0.912,
0.733,0.005,0.912,
0.750,0.004,0.912,
0.767,0.005,0.912,
0.750,0.004,0.912,
0.746,0.003,0.912,
0.747,0.005,0.912,
0.747,0.005,0.912,
0.785,0.007,0.912,
0.734,0.003,0.912,
0.739,0.006,0.912,
0.762,0.004,0.912,
0.830,0.007,0.912,
0.797,0.005,0.912,
0.761,0.013,0.912,
0.833,0.007,0.912,
0.802,0.007,0.912,
0.754,0.006,0.912,
0.836,0.005,0.912,
0.758,0.008,0.912,
0.776,0.005,0.912,
0.771,0.005,0.912,
0.925,0.007,0.912,
0.753,0.020,0.912,
0.768,0.004,0.912,
0.793,0.004,0.912,
0.801,0.009,0.912,
0.766,0.008,0.912,
0.767,0.005,0.912,
0.752,0.006,0.912,
0.785,0.007,0.912,
0.834,0.018,0.912,
1.430,0.010,0.912,
0.759,0.006,0.912,
0.758,0.006,0.912,
0.765,0.005,0.912,
0.763,0.008,0.912,
0.768,0.003,0.912,
0.767,0.003,0.912,
0.851,0.011,0.912,
0.772,0.005,0.912,
0.740,0.005,0.912,
0.763,0.005,0.912,
0.793,0.010,0.912,
0.839,0.010,0.912,
0.772,0.008,0.912,
0.728,0.004,0.912,
0.735,0.003,0.912,
0.791,0.012,0.912,
0.770,0.007,0.912,
0.806,0.008,0.912,
0.781,0.017,0.912,
1.172,0.025,0.912,
0.907,0.007,0.912,
0.756,0.007,0.912,
0.733,0.005,0.912,
0.782,0.006,0.912,
0.792,0.002,0.912,
0.746,0.004,0.912,
0.727,0.006,0.912,
0.747,0.004,0.912,
0.740,0.006,0.912,
0.684,0.006,0.912,
0.814,0.005,0.912,
0.726,0.003,0.912,
0.759,0.005,0.912,
0.735,0.004,0.912,
0.745,0.004,0.912,
0.962,0.042,0.912,
1.684,0.020,0.912,
0.762,0.020,0.912,
0.744,0.006,0.912,
0.735,0.004,0.912,
0.847,0.005,0.912,
0.737,0.003,0.912,
