insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.038,0.024,4.104,
0.038,0.022,4.104,
0.035,0.026,4.104,
0.103,0.032,4.104,
0.079,0.033,4.104,
0.060,0.023,4.104,
0.055,0.045,4.104,
0.038,0.023,4.104,
0.052,0.036,4.104,
0.086,0.020,4.104,
0.093,0.028,4.104,
0.086,0.037,4.104,
0.048,0.026,4.104,
0.047,0.035,4.104,
0.046,0.021,4.104,
0.053,0.036,4.104,
0.099,0.023,4.104,
0.080,0.036,4.104,
0.088,0.053,4.104,
0.082,0.022,4.104,
0.037,0.022,4.104,
0.056,0.021,4.104,
0.055,0.026,4.104,
0.045,0.043,4.104,
0.067,0.038,4.104,
0.036,0.025,4.104,
0.034,0.022,4.104,
0.037,0.021,4.104,
0.046,0.022,4.104,
0.099,0.048,4.104,
0.033,0.023,4.104,
0.052,0.033,4.104,
0.051,0.026,4.104,
0.058,0.024,4.104,
0.058,0.023,4.104,
0.075,0.023,4.104,
0.122,0.026,4.104,
0.062,0.041,4.104,
0.072,0.034,4.104,
0.089,0.020,4.104,
0.067,0.021,4.104,
0.058,0.038,4.104,
0.052,0.050,4.104,
0.067,0.058,4.104,
0.078,0.021,4.104,
0.042,0.024,4.104,
0.102,0.059,4.104,
0.077,0.035,4.104,
0.114,0.039,4.104,
0.075,0.036,4.104,
0.086,0.040,4.104,
0.128,0.040,4.104,
0.141,0.036,4.104,
0.153,0.023,4.104,
0.131,0.025,4.104,
0.188,0.022,4.104,
0.113,0.025,4.104,
0.085,0.023,4.104,
0.090,0.022,4.104,
0.128,0.099,4.104,
0.094,0.022,4.104,
0.076,0.024,4.104,
0.100,0.020,4.104,
0.093,0.021,4.104,
0.101,0.025,4.104,
0.091,0.025,4.104,
0.053,0.022,4.104,
0.099,0.024,4.104,
0.164,0.025,4.104,
0.116,0.021,4.104,
0.232,0.020,4.104,
0.106,0.024,4.104,
0.147,0.022,4.104,
0.114,0.021,4.104,
0.156,0.022,4.104,
0.035,0.022,4.104,
0.032,0.022,4.104,
0.068,0.023,4.104,
0.032,0.023,4.104,
0.038,0.020,4.104,
0.044,0.022,4.104,
0.037,0.021,4.104,
0.045,0.021,4.104,
0.033,0.023,4.104,
0.038,0.020,4.104,
0.034,0.024,4.104,
0.041,0.022,4.104,
0.039,0.024,4.104,
0.035,0.021,4.104,
0.036,0.029,4.104,
0.038,0.022,4.104,
0.045,0.025,4.104,
0.044,0.021,4.104,
0.043,0.023,4.104,
0.036,0.022,4.104,
0.035,0.023,4.104,
0.040,0.023,4.104,
0.034,0.024,4.104,
0.082,0.037,4.104,
0.035,0.025,4.104,
0.039,0.024,4.104,
0.035,0.022,4.104,
0.037,0.025,4.104,
0.037,0.022,4.104,
0.032,0.023,4.104,
0.042,0.022,4.104,
0.039,0.022,4.104,
0.039,0.022,4.104,
0.037,0.023,4.104,
0.034,0.019,4.104,
0.038,0.023,4.104,
